usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6,pelicula7,pelicula8,pelicula9,pelicula10
User22721,5,10,4,2,2,4,10,6,4,2
User22722,6,6,3,2,3,5,3,6,3,3
User22723,7,1,8,3,9,4,4,9,4,8
User22724,1,7,10,6,5,10,3,3,3,4
User22725,5,10,3,3,1,5,2,4,9,2
User22726,1,4,5,4,3,7,3,4,9,6
User22727,8,8,7,1,4,7,4,2,9,10
User22728,9,9,1,3,6,9,1,7,4,2
User22729,10,1,5,6,10,3,8,7,3,7
User22730,9,5,1,3,9,1,6,1,7,2
User22731,5,6,5,5,5,2,7,3,9,2
User22732,4,2,2,10,6,6,6,8,9,2
User22733,10,6,3,5,8,1,10,4,4,3
User22734,4,1,2,1,1,5,7,7,1,1
User22735,2,2,10,10,6,2,9,7,2,9
User22736,6,9,8,3,1,8,7,1,3,2
User22737,4,1,4,5,6,7,4,8,8,8
User22738,7,6,7,6,8,6,1,1,6,4
User22739,7,1,8,5,9,5,4,9,6,1
User22740,4,9,7,10,3,8,2,9,3,1
User22741,4,6,10,10,3,10,2,4,1,4
User22742,10,4,3,7,4,9,6,5,6,1
User22743,5,7,7,4,7,5,8,2,9,3
User22744,6,5,5,8,4,2,4,1,7,8
User22745,1,2,6,6,4,7,6,9,2,4
User22746,5,4,3,7,1,10,2,1,4,1
User22747,10,2,4,7,8,8,3,9,7,10
User22748,8,7,7,3,4,7,3,8,7,1
User22749,4,10,7,2,2,7,7,10,3,6
User22750,5,2,2,2,8,7,1,5,5,10
User22751,6,5,8,1,6,2,2,9,1,10
User22752,6,3,9,1,1,1,9,5,2,4
User22753,8,8,8,6,8,8,7,9,10,8
User22754,2,8,6,6,7,9,5,5,9,7
User22755,9,8,1,7,2,1,7,3,7,5
User22756,7,3,5,7,1,1,1,2,4,8
User22757,5,7,8,10,9,6,1,5,1,5
User22758,10,3,10,7,1,9,7,4,1,10
User22759,8,8,5,8,5,8,2,4,3,9
User22760,5,9,9,6,10,3,3,8,4,6
User22761,8,6,5,10,10,3,6,7,4,7
User22762,5,4,7,3,5,7,5,6,10,1
User22763,5,10,1,7,8,6,6,9,3,1
User22764,9,10,3,9,9,9,1,8,8,7
User22765,4,4,4,7,8,4,2,8,4,10
User22766,5,1,3,4,6,7,1,6,9,4
User22767,1,10,10,8,6,2,6,4,4,9
User22768,10,10,4,9,3,7,2,9,6,5
User22769,4,6,8,9,2,6,6,6,6,10
User22770,1,1,8,9,6,6,1,4,5,3
User22771,8,9,1,6,1,10,7,8,3,6
User22772,7,2,7,10,6,9,10,9,4,3
User22773,7,8,1,2,1,3,7,5,3,5
User22774,8,2,6,4,6,10,1,4,5,7
User22775,1,8,1,5,1,10,8,10,9,8
User22776,5,2,7,3,10,7,6,6,7,1
User22777,3,5,8,9,2,2,8,8,10,5
User22778,9,1,7,6,4,1,7,4,10,3
User22779,5,5,5,9,10,3,2,1,8,3
User22780,8,10,3,8,6,2,3,1,7,4
User22781,7,8,7,1,8,6,6,7,8,10
User22782,9,3,2,8,2,1,6,3,1,8
User22783,1,6,1,8,10,9,10,2,7,2
User22784,9,1,1,4,8,10,3,9,9,6
User22785,8,7,9,7,1,6,8,2,7,10
User22786,8,4,6,2,3,8,5,5,2,6
User22787,7,8,10,6,2,5,10,8,9,4
User22788,4,4,5,8,5,3,10,2,8,9
User22789,3,5,5,7,9,4,5,6,6,7
User22790,5,9,9,10,4,8,3,5,8,4
User22791,10,6,6,8,2,8,9,10,6,3
User22792,4,10,9,8,4,7,6,2,10,7
User22793,3,3,1,6,2,2,10,5,8,3
User22794,5,2,7,1,10,10,4,6,10,6
User22795,7,10,7,2,3,5,4,8,1,8
User22796,7,4,4,4,10,1,3,9,2,6
User22797,10,2,5,7,7,4,3,2,10,8
User22798,7,9,1,9,7,3,5,2,7,6
User22799,3,7,8,9,3,3,7,1,6,6
User22800,3,2,7,6,7,7,9,3,2,5
User22801,2,8,1,1,1,10,6,7,10,3
User22802,9,5,1,7,8,6,8,10,7,1
User22803,9,3,7,1,5,3,2,6,7,4
User22804,7,9,5,4,4,1,4,3,10,1
User22805,4,9,7,5,2,7,3,5,8,10
User22806,7,5,10,1,8,7,10,7,5,6
User22807,4,9,5,4,8,3,4,3,1,2
User22808,8,2,8,9,2,7,7,3,5,10
User22809,5,4,6,5,4,1,9,1,5,9
User22810,4,5,7,9,6,3,1,5,2,4
User22811,4,6,10,5,2,10,10,5,7,10
User22812,8,6,10,1,9,5,9,3,2,7
User22813,10,7,9,3,4,4,10,6,3,4
User22814,4,5,8,8,4,6,1,10,2,6
User22815,9,7,9,5,5,3,5,8,7,3
User22816,5,8,9,2,5,1,7,7,7,6
User22817,1,10,5,5,4,7,8,3,4,1
User22818,9,8,4,6,9,10,6,7,10,6
User22819,5,8,4,1,4,5,9,2,7,1
User22820,8,3,3,2,9,6,1,5,3,7
User22821,2,3,6,5,9,6,8,2,1,1
User22822,1,6,4,3,2,6,5,2,3,8
User22823,9,10,1,3,3,1,5,2,6,10
User22824,8,7,4,5,2,3,2,7,1,1
User22825,1,5,2,1,10,10,3,5,6,8
User22826,10,8,1,4,5,4,9,2,2,6
User22827,6,10,10,10,7,2,5,10,10,4
User22828,1,7,5,3,10,2,10,8,5,2
User22829,7,9,8,5,1,7,8,7,8,7
User22830,6,7,2,6,7,8,9,10,8,4
User22831,1,3,1,9,8,7,3,1,10,9
User22832,7,6,1,6,8,3,1,4,4,8
User22833,7,8,4,1,4,3,2,3,10,7
User22834,4,5,3,2,8,9,10,1,10,7
User22835,4,9,6,2,7,2,2,3,2,2
User22836,3,6,6,8,9,10,4,8,1,5
User22837,8,6,1,3,3,9,1,8,6,5
User22838,9,4,2,3,3,5,2,10,4,8
User22839,4,4,10,8,10,1,5,5,1,3
User22840,7,4,4,7,5,6,8,8,9,5
User22841,3,1,8,9,4,9,7,9,9,3
User22842,6,1,4,9,6,4,8,6,9,2
User22843,10,6,6,6,6,10,5,2,2,9
User22844,6,4,6,7,3,5,4,8,9,10
User22845,4,5,10,1,7,10,4,5,10,6
User22846,6,4,7,3,10,3,9,1,6,4
User22847,6,8,10,7,1,1,5,10,1,9
User22848,6,2,4,2,10,4,10,5,2,10
User22849,3,3,3,3,9,8,1,10,8,6
User22850,4,5,6,6,1,6,1,1,6,5
User22851,4,8,10,9,8,3,10,9,9,4
User22852,7,10,2,2,6,2,3,1,3,8
User22853,9,2,10,7,10,5,2,1,4,8
User22854,3,5,1,3,3,9,2,7,2,7
User22855,8,4,7,3,1,7,5,2,10,4
User22856,3,10,5,10,4,10,9,7,9,4
User22857,9,8,7,3,4,10,9,10,2,2
User22858,10,4,3,6,4,7,2,7,4,4
User22859,4,1,5,10,3,2,10,1,8,5
User22860,1,5,9,9,3,4,1,5,6,1
User22861,4,1,1,10,8,3,1,9,5,5
User22862,5,7,4,6,7,1,3,5,1,3
User22863,2,5,3,9,5,3,3,4,10,7
User22864,1,7,2,1,6,10,1,1,8,1
User22865,5,8,9,9,10,5,6,1,9,5
User22866,9,1,9,3,4,6,7,4,9,7
User22867,6,2,5,7,10,7,10,2,3,4
User22868,7,4,7,1,5,8,5,2,3,7
User22869,9,1,5,8,8,5,3,2,6,2
User22870,3,3,7,8,10,1,9,5,4,1
User22871,6,2,10,8,1,4,3,2,4,6
User22872,1,6,3,9,6,3,5,4,8,4
User22873,4,1,3,3,1,10,9,1,1,1
User22874,2,7,9,10,9,8,9,6,8,1
User22875,6,10,2,4,2,10,5,3,9,2
User22876,7,6,8,4,10,10,2,7,9,4
User22877,6,3,7,10,7,1,8,4,2,8
User22878,2,2,10,3,6,10,9,6,7,5
User22879,9,10,1,6,7,8,10,6,1,8
User22880,1,2,5,7,8,10,8,1,3,8
User22881,10,1,10,4,7,5,1,1,7,2
User22882,8,9,4,4,5,4,10,1,7,8
User22883,6,7,1,3,1,5,5,9,7,5
User22884,7,7,3,7,6,3,3,1,3,7
User22885,5,6,6,10,5,5,3,4,4,3
User22886,2,1,10,8,2,4,5,6,6,8
User22887,9,2,8,7,9,6,4,6,2,7
User22888,4,5,8,9,6,6,4,10,7,7
User22889,6,5,3,4,3,1,9,3,3,4
User22890,6,1,5,9,1,10,5,1,9,2
User22891,7,10,1,5,2,9,5,6,9,10
User22892,9,1,4,8,1,6,10,2,9,3
User22893,4,6,4,7,10,10,7,10,4,3
User22894,5,2,5,2,8,3,2,6,6,3
User22895,3,2,10,10,6,4,8,8,4,10
User22896,1,4,1,5,1,5,8,8,1,7
User22897,5,6,9,1,3,9,8,10,9,10
User22898,1,8,9,10,9,3,2,5,2,6
User22899,3,1,7,4,9,10,4,7,9,4
User22900,10,5,8,2,3,3,3,4,8,7
User22901,3,1,2,10,6,5,3,6,7,1
User22902,10,10,6,1,10,6,8,7,4,8
User22903,3,4,4,10,10,5,7,10,4,8
User22904,1,9,4,2,10,2,4,6,3,1
User22905,9,8,1,6,7,2,6,9,8,1
User22906,6,6,7,8,8,1,7,3,6,5
User22907,5,5,1,4,7,8,6,10,4,6
User22908,10,6,10,5,10,5,7,2,7,5
User22909,5,3,10,4,7,3,5,9,9,8
User22910,9,6,5,7,10,1,4,3,8,10
User22911,4,6,1,1,3,7,5,2,4,5
User22912,7,5,10,10,9,1,5,6,1,6
User22913,6,9,4,7,9,9,4,9,8,3
User22914,4,5,3,4,7,2,10,3,6,1
User22915,10,3,9,8,2,8,8,2,7,4
User22916,7,3,3,9,9,5,6,5,10,1
User22917,8,8,2,4,8,2,2,6,7,6
User22918,5,7,10,9,1,3,3,4,7,8
User22919,8,6,8,9,3,8,5,9,7,8
User22920,5,3,9,7,5,9,9,5,2,3
User22921,10,8,8,4,8,7,3,10,8,9
User22922,9,4,4,9,8,8,10,5,6,5
User22923,3,5,9,1,1,2,4,2,10,3
User22924,1,9,9,9,6,9,2,6,8,6
User22925,5,9,2,7,10,4,5,10,8,3
User22926,1,5,7,2,6,4,10,5,3,3
User22927,9,9,6,8,2,6,4,3,8,5
User22928,9,3,10,1,3,2,8,4,6,6
User22929,8,5,8,8,10,1,7,6,5,2
User22930,1,3,9,6,7,6,6,6,3,2
User22931,9,8,5,9,9,5,4,5,9,5
User22932,4,8,2,5,4,3,4,4,6,2
User22933,1,2,4,2,10,7,2,2,1,7
User22934,6,8,2,10,4,9,2,5,3,5
User22935,1,6,2,9,3,5,6,8,3,1
User22936,9,9,9,8,4,5,5,4,5,9
User22937,7,5,3,4,6,3,6,1,9,3
User22938,10,8,2,9,5,10,1,5,9,9
User22939,5,3,10,8,9,5,8,5,8,9
User22940,6,7,3,3,2,7,3,5,8,9
User22941,8,5,5,3,8,3,7,8,5,5
User22942,8,5,5,3,10,1,1,2,9,10
User22943,4,2,3,8,3,5,3,6,10,5
User22944,6,4,10,10,1,1,1,8,8,2
User22945,6,8,6,1,4,5,2,3,10,5
User22946,8,6,9,3,7,6,2,10,3,6
User22947,1,4,5,2,9,10,9,4,8,9
User22948,3,4,5,8,7,7,7,5,3,10
User22949,8,1,4,2,2,8,5,4,7,10
User22950,8,5,7,4,8,4,4,2,8,5
User22951,3,5,7,7,6,3,3,8,2,2
User22952,5,1,4,9,3,7,6,4,4,1
User22953,7,7,10,1,9,1,3,7,10,3
User22954,6,2,6,9,6,10,10,6,6,1
User22955,3,9,7,5,8,3,1,7,2,1
User22956,1,7,7,3,6,1,5,10,2,2
User22957,7,8,3,9,8,4,5,1,1,4
User22958,1,4,10,2,9,6,2,10,5,10
User22959,4,5,4,5,4,9,4,8,5,5
User22960,7,9,9,1,9,9,8,7,1,1
User22961,3,9,2,1,5,5,5,3,5,3
User22962,10,3,2,6,9,4,5,9,4,5
User22963,7,3,7,8,7,5,3,4,6,7
User22964,2,10,6,9,5,8,9,7,6,4
User22965,5,3,3,2,9,10,9,9,4,3
User22966,9,5,5,9,1,5,10,2,2,1
User22967,4,1,4,10,9,3,5,10,8,4
User22968,3,8,8,9,5,4,5,6,9,3
User22969,2,4,6,10,4,2,2,1,4,1
User22970,5,5,1,6,4,7,9,6,4,3
User22971,5,5,7,8,4,7,8,3,3,7
User22972,4,5,7,1,10,8,4,9,3,5
User22973,8,5,8,6,7,1,5,3,4,3
User22974,7,7,5,1,3,4,6,7,2,2
User22975,5,7,9,5,4,2,10,1,8,4
User22976,7,2,2,2,4,5,9,9,2,4
User22977,2,7,7,1,6,7,6,7,9,10
User22978,9,10,10,10,9,6,1,7,8,2
User22979,1,5,2,4,9,7,7,7,9,5
User22980,5,9,9,10,3,6,10,7,8,4
User22981,5,3,3,2,4,6,1,7,5,10
User22982,3,2,7,8,1,3,3,9,8,4
User22983,10,5,1,3,6,7,2,6,10,10
User22984,2,9,1,7,2,3,5,1,4,1
User22985,8,5,1,2,7,10,4,10,6,1
User22986,1,2,3,9,2,7,4,9,8,10
User22987,6,10,4,7,1,2,3,8,8,4
User22988,5,5,9,9,10,4,1,9,3,4
User22989,7,7,10,4,10,1,1,10,2,3
User22990,9,6,6,10,2,6,1,7,8,10
User22991,1,2,7,9,1,10,8,3,1,8
User22992,9,6,6,6,6,5,8,5,10,6
User22993,6,8,7,10,8,4,6,7,3,3
User22994,8,7,3,2,2,5,3,6,2,3
User22995,9,3,5,2,6,9,6,10,8,8
User22996,7,9,5,7,4,5,8,8,8,6
User22997,5,2,2,3,6,4,2,10,10,3
User22998,4,9,7,8,4,6,8,6,10,1
User22999,7,5,1,10,8,5,1,1,8,8
User23000,10,7,6,1,2,4,9,8,2,8
User23001,8,1,4,2,6,9,1,1,3,5
User23002,7,2,2,8,1,5,2,6,4,8
User23003,10,8,4,6,6,6,6,6,7,5
User23004,6,9,5,9,5,3,7,5,5,8
User23005,5,1,9,10,7,3,6,2,4,2
User23006,6,4,3,4,7,8,7,7,5,1
User23007,9,3,5,6,4,7,4,10,6,6
User23008,4,3,10,9,3,7,2,4,1,6
User23009,2,6,6,6,8,1,7,8,7,8
User23010,7,1,7,3,10,6,1,1,8,5
User23011,10,1,2,6,8,10,10,10,9,3
User23012,4,1,8,7,2,1,8,7,6,4
User23013,2,9,1,3,9,9,5,9,6,10
User23014,10,10,6,1,1,10,6,3,6,3
User23015,10,2,2,6,7,1,9,3,6,6
User23016,3,4,8,4,7,5,5,2,10,3
User23017,3,3,9,10,8,1,10,5,6,3
User23018,2,2,9,6,8,3,6,6,2,6
User23019,2,7,9,7,1,7,10,6,5,7
User23020,9,10,7,6,4,1,7,4,1,10
User23021,2,1,2,8,6,10,9,8,4,4
User23022,10,8,6,3,8,7,8,3,5,1
User23023,8,3,9,7,3,7,7,10,2,3
User23024,8,1,5,4,5,5,9,10,3,7
User23025,8,8,7,6,4,8,8,1,8,8
User23026,8,8,7,1,8,7,7,10,7,8
User23027,1,9,9,1,3,6,6,3,5,10
User23028,3,2,7,2,5,4,2,9,5,9
User23029,7,9,3,7,1,3,2,1,1,9
User23030,2,3,4,9,5,6,6,6,9,6
User23031,6,3,7,7,3,5,2,3,8,3
User23032,1,2,10,8,2,9,9,9,3,7
User23033,6,7,8,7,6,8,9,6,6,10
User23034,2,10,10,10,2,8,5,10,1,5
User23035,9,1,5,6,7,2,7,7,8,2
User23036,3,4,10,3,7,3,6,10,9,4
User23037,6,9,1,6,3,9,8,1,5,4
User23038,4,6,10,2,5,8,9,10,1,9
User23039,8,10,7,6,8,1,7,7,10,7
User23040,4,1,2,7,2,5,9,2,4,4
User23041,4,9,8,5,10,7,4,5,7,2
User23042,3,1,8,4,7,6,4,5,5,3
User23043,7,7,6,2,2,6,1,5,2,5
User23044,3,3,7,7,4,4,1,10,10,3
User23045,1,5,9,2,10,3,10,5,6,1
User23046,1,8,8,1,1,1,2,6,8,1
User23047,6,4,10,3,10,4,6,2,10,3
User23048,8,6,7,1,6,9,6,2,2,5
User23049,6,5,9,4,5,6,7,3,6,3
User23050,8,8,5,6,2,1,7,10,7,8
User23051,9,6,2,10,5,10,9,3,4,2
User23052,5,7,8,6,10,6,7,7,2,4
User23053,9,3,8,10,8,1,5,4,3,1
User23054,1,8,8,1,7,8,8,8,2,8
User23055,9,9,1,9,6,2,3,7,9,4
User23056,3,5,4,7,10,9,5,8,6,8
User23057,7,5,2,4,1,6,6,10,10,8
User23058,4,9,5,7,8,2,3,4,7,2
User23059,2,6,7,6,10,8,1,5,10,9
User23060,5,9,1,1,9,10,6,2,9,2
User23061,7,4,9,1,7,10,2,6,8,7
User23062,1,9,5,6,2,7,9,5,7,3
User23063,9,1,9,5,3,7,2,3,6,10
User23064,7,9,6,8,8,3,9,10,8,2
User23065,6,3,7,6,8,1,2,4,4,9
User23066,7,6,4,7,10,7,7,10,3,10
User23067,5,1,6,1,5,8,6,1,9,8
User23068,6,5,8,6,4,4,5,10,10,4
User23069,5,4,6,5,1,7,3,8,2,4
User23070,9,6,5,6,7,8,8,4,5,2
User23071,8,6,3,2,1,8,7,10,7,10
User23072,4,5,2,8,10,2,1,9,10,3
User23073,1,4,5,7,3,9,9,6,2,5
User23074,3,3,3,3,4,9,8,7,4,10
User23075,6,8,2,2,7,7,7,10,10,3
User23076,8,4,2,4,4,2,5,3,9,9
User23077,3,7,10,8,6,2,9,4,4,6
User23078,8,2,5,7,7,3,8,1,6,3
User23079,8,1,5,5,3,2,1,6,5,8
User23080,10,10,9,5,4,10,3,8,7,4
User23081,5,5,9,10,1,1,2,9,7,1
User23082,7,8,3,7,5,5,2,10,6,9
User23083,6,2,6,5,4,1,4,1,7,4
User23084,5,9,7,4,2,2,7,7,9,4
User23085,4,7,2,4,5,9,10,6,8,5
User23086,4,2,10,4,6,10,3,10,10,1
User23087,3,1,5,2,3,5,1,2,4,10
User23088,6,2,4,10,7,4,4,6,6,5
User23089,2,2,10,7,1,4,2,10,9,8
User23090,6,3,6,10,4,6,8,3,5,8
User23091,10,9,6,10,3,3,10,4,6,8
User23092,7,10,8,6,6,7,8,2,10,5
User23093,7,6,2,5,7,10,4,6,7,9
User23094,7,10,2,9,5,8,8,3,1,10
User23095,3,5,1,6,5,5,6,7,4,2
User23096,4,9,2,8,6,7,1,10,10,9
User23097,7,3,8,5,8,4,8,4,7,7
User23098,9,10,4,1,5,6,3,1,7,7
User23099,6,9,7,3,10,6,4,10,6,2
User23100,5,10,9,8,2,3,2,8,3,4
User23101,1,6,2,4,7,5,8,8,9,9
User23102,10,5,3,7,2,2,4,8,7,8
User23103,5,5,3,1,6,10,1,10,2,2
User23104,3,3,6,9,1,3,1,9,2,10
User23105,5,9,9,1,9,1,6,8,2,3
User23106,3,4,2,7,2,2,5,5,2,3
User23107,1,7,3,7,2,10,7,4,9,2
User23108,5,10,4,10,5,7,7,3,8,8
User23109,2,7,7,4,9,9,1,8,2,7
User23110,1,3,4,6,2,10,4,6,2,2
User23111,2,9,7,2,3,3,7,3,3,3
User23112,9,3,4,9,9,10,9,4,10,2
User23113,10,10,6,8,8,8,3,1,10,3
User23114,9,2,3,8,7,10,1,3,3,9
User23115,1,1,3,10,8,3,10,3,10,1
User23116,9,2,1,9,8,7,3,2,1,8
User23117,10,8,8,6,7,6,3,8,9,6
User23118,5,8,2,9,3,9,8,7,6,6
User23119,2,1,2,5,8,3,7,3,3,8
User23120,9,7,3,6,6,3,5,8,2,2
User23121,9,4,1,10,5,3,10,8,4,5
User23122,1,6,3,2,7,6,3,5,7,6
User23123,6,2,10,1,5,7,7,2,5,5
User23124,2,9,9,7,4,8,7,4,9,6
User23125,9,4,1,7,8,2,9,1,4,10
User23126,3,8,6,7,3,9,4,8,3,1
User23127,2,5,3,1,6,6,6,2,7,3
User23128,1,8,7,10,3,6,6,9,10,7
User23129,9,3,5,2,8,1,6,1,8,4
User23130,1,6,7,1,4,6,6,9,4,2
User23131,10,10,2,5,5,9,4,4,4,9
User23132,7,1,5,6,4,4,3,10,8,8
User23133,10,6,10,4,9,3,9,4,1,7
User23134,6,7,7,9,1,10,9,10,5,6
User23135,7,8,6,1,9,4,9,8,8,9
User23136,5,6,5,7,2,10,8,1,1,2
User23137,6,2,6,9,9,3,4,1,7,9
User23138,9,4,1,4,8,2,10,4,9,4
User23139,1,8,7,9,1,8,4,7,7,1
User23140,10,3,1,10,7,4,6,8,1,6
User23141,6,10,2,1,2,5,7,6,9,10
User23142,5,4,3,10,10,2,10,9,6,6
User23143,2,8,8,4,6,1,8,1,7,7
User23144,4,4,6,1,8,3,10,10,7,10
User23145,2,4,1,6,6,9,6,2,9,2
User23146,1,9,4,7,5,1,4,7,9,5
User23147,1,5,2,1,8,7,1,5,8,7
User23148,1,2,9,1,6,8,3,9,4,9
User23149,8,5,7,9,6,6,9,2,4,8
User23150,9,7,1,8,2,2,8,8,9,8
User23151,4,1,1,7,10,4,1,6,6,1
User23152,2,4,4,4,2,5,1,3,1,7
User23153,7,6,10,1,7,10,10,7,2,10
User23154,3,9,7,1,4,6,7,7,2,5
User23155,3,2,5,10,3,5,1,7,3,9
User23156,7,5,1,5,1,10,6,10,8,4
User23157,6,2,7,9,9,5,1,4,7,1
User23158,5,5,3,1,9,3,3,6,5,5
User23159,2,8,3,9,3,4,1,3,8,10
User23160,4,4,7,9,9,3,10,3,5,8
User23161,6,5,10,6,4,10,8,3,2,4
User23162,8,5,7,2,3,6,7,5,6,5
User23163,8,10,10,1,1,3,4,9,5,9
User23164,9,7,6,10,3,9,1,7,4,8
User23165,8,4,4,5,7,2,1,6,9,1
User23166,1,8,5,10,8,4,5,1,3,5
User23167,9,5,9,10,2,7,9,6,9,7
User23168,5,2,7,4,2,10,2,1,10,4
User23169,8,7,5,10,9,10,6,9,7,5
User23170,7,2,4,6,6,7,6,9,5,7
User23171,9,10,3,9,1,1,8,7,10,2
User23172,4,3,6,2,3,5,4,1,3,7
User23173,4,4,8,7,3,4,2,7,9,1
User23174,6,8,5,5,5,2,10,9,9,3
User23175,5,3,1,10,1,8,7,2,4,1
User23176,8,2,3,9,8,7,3,5,4,1
User23177,1,3,2,1,5,9,7,3,5,7
User23178,8,10,4,9,3,6,6,3,5,4
User23179,1,10,8,8,4,3,8,3,7,2
User23180,6,2,9,1,2,5,7,8,10,7
User23181,7,7,9,3,10,3,10,3,1,8
User23182,7,1,5,7,2,4,3,5,6,4
User23183,6,6,9,8,7,9,5,9,10,6
User23184,2,8,6,4,10,6,3,2,2,6
User23185,7,3,2,5,5,2,1,9,3,10
User23186,8,4,4,1,2,3,4,8,7,2
User23187,3,7,9,3,6,4,6,2,5,1
User23188,2,8,7,5,7,7,4,6,9,1
User23189,5,9,1,5,2,8,1,6,4,5
User23190,6,3,9,1,7,4,2,6,10,9
User23191,1,6,6,10,5,6,3,6,7,5
User23192,5,7,6,5,1,3,4,3,4,3
User23193,5,10,6,5,2,1,10,5,1,8
User23194,2,2,7,8,1,5,2,10,2,10
User23195,2,10,4,9,3,2,2,1,9,5
User23196,8,6,1,9,1,1,10,7,2,7
User23197,9,3,5,7,8,2,1,4,6,10
User23198,5,3,5,10,2,5,5,9,4,10
User23199,3,4,1,8,5,10,4,3,7,3
User23200,4,2,3,1,2,4,3,6,1,3
User23201,3,8,7,8,4,6,10,3,7,4
User23202,6,6,6,3,10,2,9,6,6,7
User23203,5,5,7,3,5,8,3,1,5,9
User23204,3,4,10,10,6,6,4,4,1,6
User23205,1,7,1,5,7,10,2,8,8,8
User23206,1,7,4,3,1,9,6,8,1,7
User23207,2,3,9,10,7,8,9,9,3,10
User23208,3,4,5,4,8,6,4,4,7,6
User23209,3,9,10,6,2,1,3,9,9,5
User23210,9,3,9,2,4,1,7,2,3,8
User23211,2,6,5,7,9,8,6,3,5,4
User23212,8,9,4,7,7,9,6,8,10,2
User23213,9,8,3,8,5,2,1,7,6,10
User23214,8,1,5,5,6,8,10,4,2,8
User23215,9,1,3,10,4,6,8,7,5,1
User23216,10,5,8,10,4,1,4,10,8,4
User23217,1,10,4,9,8,10,6,4,3,2
User23218,1,8,5,1,8,7,10,3,9,5
User23219,2,4,2,3,5,5,9,5,6,2
User23220,9,5,4,9,10,7,10,7,8,8
User23221,10,5,6,6,6,8,1,8,5,2
User23222,3,7,8,1,2,7,3,6,5,9
User23223,5,2,1,5,2,2,5,3,5,3
User23224,10,3,7,2,6,10,6,5,10,7
User23225,10,8,10,10,9,7,10,1,3,7
User23226,7,7,7,1,10,4,6,2,9,4
User23227,3,7,10,9,9,5,3,9,10,1
User23228,5,5,1,6,2,6,8,10,7,3
User23229,10,8,6,1,4,4,7,5,2,1
User23230,9,4,3,9,10,2,9,5,2,8
User23231,6,5,7,6,1,8,6,5,5,8
User23232,3,3,1,10,5,2,4,5,6,9
User23233,5,6,9,10,6,10,5,3,5,7
User23234,6,10,2,3,1,4,4,8,3,8
User23235,3,8,4,4,6,9,9,8,5,9
User23236,4,6,8,1,6,1,9,9,2,3
User23237,4,10,7,8,3,8,1,1,2,10
User23238,2,9,1,3,1,8,1,4,6,4
User23239,8,7,7,5,4,4,7,2,1,10
User23240,9,3,10,8,9,8,6,5,9,9
User23241,9,7,5,7,2,2,6,10,6,10
User23242,9,6,10,10,7,7,1,8,2,3
User23243,8,1,3,4,6,10,5,4,2,10
User23244,10,10,3,10,7,1,1,4,4,8
User23245,4,3,9,6,8,7,7,5,6,7
User23246,8,8,5,7,7,8,9,10,4,7
User23247,8,3,2,1,2,1,3,7,2,4
User23248,3,8,1,2,10,10,2,7,6,8
User23249,5,4,2,2,6,6,9,10,5,7
User23250,4,10,5,9,8,4,6,7,1,4
User23251,9,2,5,10,4,2,9,10,3,3
User23252,9,9,2,4,3,8,2,1,3,6
User23253,1,7,10,10,2,10,1,3,4,9
User23254,10,8,6,6,1,10,5,6,9,4
User23255,9,8,10,3,7,10,9,9,10,8
User23256,9,6,1,9,2,9,5,10,4,9
User23257,3,6,6,9,9,10,2,5,8,7
User23258,3,3,3,1,10,4,7,2,3,4
User23259,6,4,9,4,2,7,5,1,2,8
User23260,4,4,4,1,4,8,10,7,2,1
User23261,6,10,4,7,1,4,1,2,9,4
User23262,9,9,6,2,5,4,2,9,7,2
User23263,9,6,7,4,1,7,3,4,10,7
User23264,6,10,5,3,9,1,9,5,6,3
User23265,7,2,7,8,10,10,7,1,2,4
User23266,2,10,1,7,5,4,10,2,2,10
User23267,4,6,3,1,6,6,6,2,9,5
User23268,2,3,10,5,5,10,3,9,3,5
User23269,5,9,6,5,4,9,3,7,8,3
User23270,7,9,7,3,8,1,9,7,5,6
User23271,10,10,1,7,6,6,7,5,4,1
User23272,10,8,8,8,5,5,8,8,9,3
User23273,2,7,4,4,2,9,3,9,8,2
User23274,10,3,3,7,4,7,10,10,2,8
User23275,7,6,3,10,3,1,8,1,4,3
User23276,3,2,6,6,10,7,8,7,2,8
User23277,1,8,9,1,1,4,2,3,5,2
User23278,4,5,5,8,10,3,3,10,9,8
User23279,5,4,5,3,3,10,6,7,8,1
User23280,8,4,6,7,2,9,6,7,3,8
User23281,4,1,5,5,8,10,1,4,2,4
User23282,9,6,1,6,6,3,9,5,4,1
User23283,5,6,6,4,8,1,9,3,2,9
User23284,7,6,5,1,10,8,5,2,4,10
User23285,5,4,1,1,5,4,9,7,2,5
User23286,10,8,7,3,10,5,2,8,4,4
User23287,2,6,1,5,3,5,5,5,7,5
User23288,9,5,5,10,7,8,6,4,6,8
User23289,5,7,6,1,3,2,9,6,10,3
User23290,9,4,8,10,3,3,2,2,8,6
User23291,4,10,5,1,6,6,7,5,7,9
User23292,9,1,3,4,10,3,9,2,5,7
User23293,8,2,8,4,8,7,7,6,9,7
User23294,4,5,5,2,9,6,10,6,6,5
User23295,3,1,2,9,4,4,10,1,4,9
User23296,2,8,3,7,6,6,3,10,6,1
User23297,9,8,7,10,10,6,7,9,3,3
User23298,8,5,9,1,10,8,3,5,7,3
User23299,6,9,1,4,7,9,2,10,9,7
User23300,3,10,10,8,6,4,7,6,7,7
